store_nbr,item_nbr,date,unit_sales,year,month,day,day_of_week
26,364606,2014-02-04,40.0,2014,2,4,1
26,364606,2014-02-05,38.0,2014,2,5,2
26,364606,2014-02-06,27.0,2014,2,6,3
26,364606,2014-02-07,48.0,2014,2,7,4
26,364606,2014-02-08,37.0,2014,2,8,5
26,364606,2014-02-09,69.0,2014,2,9,6
26,364606,2014-02-10,19.0,2014,2,10,0
26,364606,2014-02-11,19.0,2014,2,11,1
26,364606,2014-02-12,26.0,2014,2,12,2
26,364606,2014-02-13,18.0,2014,2,13,3
26,364606,2014-02-14,16.0,2014,2,14,4
26,364606,2014-02-15,54.0,2014,2,15,5
26,364606,2014-02-16,68.0,2014,2,16,6
26,364606,2014-02-17,37.0,2014,2,17,0
26,364606,2014-02-18,25.0,2014,2,18,1
26,364606,2014-02-19,41.0,2014,2,19,2
26,364606,2014-02-20,32.0,2014,2,20,3
26,364606,2014-02-21,17.0,2014,2,21,4
26,364606,2014-02-22,44.0,2014,2,22,5
26,364606,2014-02-23,44.0,2014,2,23,6
26,364606,2014-02-24,35.0,2014,2,24,0
26,364606,2014-02-25,22.0,2014,2,25,1
26,364606,2014-02-26,41.0,2014,2,26,2
26,364606,2014-02-27,19.0,2014,2,27,3
26,364606,2014-02-28,38.0,2014,2,28,4
26,364606,2014-03-01,81.0,2014,3,1,5
26,364606,2014-03-02,58.0,2014,3,2,6
26,364606,2014-03-03,29.0,2014,3,3,0
26,364606,2014-03-04,51.0,2014,3,4,1
26,364606,2014-03-05,33.0,2014,3,5,2
26,364606,2014-03-06,29.0,2014,3,6,3
26,364606,2014-03-07,21.0,2014,3,7,4
26,364606,2014-03-08,45.0,2014,3,8,5
26,364606,2014-03-09,52.0,2014,3,9,6
26,364606,2014-03-10,14.0,2014,3,10,0
26,364606,2014-03-11,13.0,2014,3,11,1
26,364606,2014-03-12,11.0,2014,3,12,2
26,364606,2014-03-13,20.0,2014,3,13,3
26,364606,2014-03-14,10.0,2014,3,14,4
26,364606,2014-03-15,28.0,2014,3,15,5
26,364606,2014-03-16,45.0,2014,3,16,6
26,364606,2014-03-17,19.0,2014,3,17,0
26,364606,2014-03-18,17.0,2014,3,18,1
26,364606,2014-03-19,26.0,2014,3,19,2
26,364606,2014-03-20,15.0,2014,3,20,3
26,364606,2014-03-21,20.0,2014,3,21,4
26,364606,2014-03-22,22.0,2014,3,22,5
26,364606,2014-03-23,49.0,2014,3,23,6
26,364606,2014-03-24,25.0,2014,3,24,0
26,364606,2014-03-25,9.0,2014,3,25,1
26,364606,2014-03-26,9.0,2014,3,26,2
26,364606,2014-03-27,9.0,2014,3,27,3
26,364606,2014-03-28,20.0,2014,3,28,4
26,364606,2014-03-29,22.0,2014,3,29,5
26,364606,2014-03-30,49.0,2014,3,30,6
26,364606,2014-03-31,37.0,2014,3,31,0
26,839362,2013-01-02,96.0,2013,1,2,2
26,839362,2013-01-03,36.0,2013,1,3,3
26,839362,2013-01-04,38.0,2013,1,4,4
26,839362,2013-01-05,62.0,2013,1,5,5
26,839362,2013-01-06,115.0,2013,1,6,6
26,839362,2013-01-07,62.0,2013,1,7,0
26,839362,2013-01-08,62.0,2013,1,8,1
26,839362,2013-01-09,22.0,2013,1,9,2
26,839362,2013-01-10,21.0,2013,1,10,3
26,839362,2013-01-11,14.0,2013,1,11,4
26,839362,2013-01-12,69.0,2013,1,12,5
26,839362,2013-01-13,77.0,2013,1,13,6
26,839362,2013-01-14,74.0,2013,1,14,0
26,839362,2013-01-15,58.0,2013,1,15,1
26,839362,2013-01-16,53.0,2013,1,16,2
26,839362,2013-01-17,42.0,2013,1,17,3
26,839362,2013-01-18,53.0,2013,1,18,4
26,839362,2013-01-19,57.0,2013,1,19,5
26,839362,2013-01-20,120.0,2013,1,20,6
26,839362,2013-01-21,33.0,2013,1,21,0
26,839362,2013-01-22,26.0,2013,1,22,1
26,839362,2013-01-23,9.0,2013,1,23,2
26,839362,2013-01-24,21.0,2013,1,24,3
26,839362,2013-01-25,32.0,2013,1,25,4
26,839362,2013-01-26,19.0,2013,1,26,5
26,839362,2013-01-27,80.0,2013,1,27,6
26,839362,2013-01-28,33.0,2013,1,28,0
26,839362,2013-01-29,17.0,2013,1,29,1
26,839362,2013-01-30,37.0,2013,1,30,2
26,839362,2013-01-31,6.0,2013,1,31,3
26,839362,2013-02-01,25.0,2013,2,1,4
26,839362,2013-02-02,81.0,2013,2,2,5
26,839362,2013-02-03,42.0,2013,2,3,6
26,839362,2013-02-04,40.0,2013,2,4,0
26,839362,2013-02-05,16.0,2013,2,5,1
26,839362,2013-02-06,11.0,2013,2,6,2
26,839362,2013-02-07,6.0,2013,2,7,3
26,839362,2013-02-08,25.0,2013,2,8,4
26,839362,2013-02-09,26.0,2013,2,9,5
26,839362,2013-02-10,19.0,2013,2,10,6
26,839362,2013-02-11,11.0,2013,2,11,0
26,839362,2013-02-12,14.0,2013,2,12,1
26,839362,2013-02-13,26.0,2013,2,13,2
26,839362,2013-02-14,8.0,2013,2,14,3
26,839362,2013-02-15,8.0,2013,2,15,4
26,839362,2013-02-16,29.0,2013,2,16,5
26,839362,2013-02-17,42.0,2013,2,17,6
26,839362,2013-02-18,42.0,2013,2,18,0
26,839362,2013-02-19,22.0,2013,2,19,1
26,839362,2013-02-20,40.0,2013,2,20,2
26,839362,2013-02-21,11.0,2013,2,21,3
26,839362,2013-02-22,9.0,2013,2,22,4
26,839362,2013-02-23,22.0,2013,2,23,5
26,839362,2013-02-24,19.0,2013,2,24,6
26,839362,2013-02-25,36.0,2013,2,25,0
26,839362,2013-02-26,38.0,2013,2,26,1
26,839362,2013-02-27,35.0,2013,2,27,2
26,839362,2013-02-28,11.0,2013,2,28,3
26,839362,2013-03-01,11.0,2013,3,1,4
26,839362,2013-03-02,67.0,2013,3,2,5
26,839362,2013-03-03,55.0,2013,3,3,6
26,839362,2013-03-04,42.0,2013,3,4,0
26,839362,2013-03-05,19.0,2013,3,5,1
26,839362,2013-03-06,88.0,2013,3,6,2
26,839362,2013-03-07,15.0,2013,3,7,3
26,839362,2013-03-08,49.0,2013,3,8,4
26,839362,2013-03-09,11.0,2013,3,9,5
26,839362,2013-03-10,18.0,2013,3,10,6
26,839362,2013-03-11,38.0,2013,3,11,0
26,839362,2013-03-12,6.0,2013,3,12,1
26,839362,2013-03-13,5.0,2013,3,13,2
26,839362,2013-03-14,9.0,2013,3,14,3
26,839362,2013-03-15,6.0,2013,3,15,4
26,839362,2013-03-16,24.0,2013,3,16,5
26,839362,2013-03-17,34.0,2013,3,17,6
26,839362,2013-03-18,23.0,2013,3,18,0
26,839362,2013-03-19,7.0,2013,3,19,1
26,839362,2013-03-20,17.0,2013,3,20,2
26,839362,2013-03-21,5.0,2013,3,21,3
26,839362,2013-03-22,11.0,2013,3,22,4
26,839362,2013-03-23,50.0,2013,3,23,5
26,839362,2013-03-24,41.0,2013,3,24,6
26,839362,2013-03-25,18.0,2013,3,25,0
26,839362,2013-03-26,26.0,2013,3,26,1
26,839362,2013-03-27,17.0,2013,3,27,2
26,839362,2013-03-28,22.0,2013,3,28,3
26,839362,2013-03-29,16.0,2013,3,29,4
26,839362,2013-03-30,11.0,2013,3,30,5
26,839362,2013-03-31,52.0,2013,3,31,6
26,839362,2013-04-01,31.0,2013,4,1,0
26,839362,2013-04-02,17.0,2013,4,2,1
26,839362,2013-04-03,16.0,2013,4,3,2
26,839362,2013-04-04,2.0,2013,4,4,3
26,839362,2013-04-05,30.0,2013,4,5,4
26,839362,2013-04-06,35.0,2013,4,6,5
26,839362,2013-04-07,12.0,2013,4,7,6
26,839362,2013-04-08,21.0,2013,4,8,0
26,839362,2013-04-09,13.0,2013,4,9,1
26,839362,2013-04-10,8.0,2013,4,10,2
26,839362,2013-04-11,18.0,2013,4,11,3
26,839362,2013-04-12,45.0,2013,4,12,4
26,839362,2013-04-13,44.0,2013,4,13,5
26,839362,2013-04-14,20.0,2013,4,14,6
26,839362,2013-04-15,20.0,2013,4,15,0
26,839362,2013-04-16,13.0,2013,4,16,1
26,839362,2013-04-17,11.0,2013,4,17,2
26,839362,2013-04-18,25.0,2013,4,18,3
26,839362,2013-04-19,29.0,2013,4,19,4
26,839362,2013-04-20,14.0,2013,4,20,5
26,839362,2013-04-21,34.0,2013,4,21,6
26,839362,2013-04-22,23.0,2013,4,22,0
26,839362,2013-04-23,70.0,2013,4,23,1
26,839362,2013-04-24,21.0,2013,4,24,2
26,839362,2013-04-25,14.0,2013,4,25,3
26,839362,2013-04-26,16.0,2013,4,26,4
26,839362,2013-04-27,22.0,2013,4,27,5
26,839362,2013-04-28,42.0,2013,4,28,6
26,839362,2013-04-29,24.0,2013,4,29,0
26,839362,2013-04-30,9.0,2013,4,30,1
26,839362,2013-05-01,116.0,2013,5,1,2
26,839362,2013-05-02,115.0,2013,5,2,3
26,839362,2013-05-03,53.0,2013,5,3,4
26,839362,2013-05-04,135.0,2013,5,4,5
26,839362,2013-05-05,309.0,2013,5,5,6
26,839362,2013-05-06,154.0,2013,5,6,0
26,839362,2013-05-07,39.0,2013,5,7,1
26,839362,2013-05-08,49.0,2013,5,8,2
26,839362,2013-05-09,20.0,2013,5,9,3
26,839362,2013-05-10,35.0,2013,5,10,4
26,839362,2013-05-11,90.0,2013,5,11,5
26,839362,2013-05-12,106.0,2013,5,12,6
26,839362,2013-05-13,65.0,2013,5,13,0
26,839362,2013-05-14,70.0,2013,5,14,1
26,839362,2013-05-15,108.0,2013,5,15,2
26,839362,2013-05-16,49.0,2013,5,16,3
26,839362,2013-05-17,55.0,2013,5,17,4
26,839362,2013-05-18,136.0,2013,5,18,5
26,839362,2013-05-19,225.0,2013,5,19,6
26,839362,2013-05-20,73.0,2013,5,20,0
26,839362,2013-05-21,28.0,2013,5,21,1
26,839362,2013-05-22,51.0,2013,5,22,2
26,839362,2013-05-23,37.0,2013,5,23,3
26,839362,2013-05-24,70.0,2013,5,24,4
26,839362,2013-05-25,42.0,2013,5,25,5
26,839362,2013-05-26,141.0,2013,5,26,6
26,839362,2013-05-27,80.0,2013,5,27,0
26,839362,2013-05-28,85.0,2013,5,28,1
26,839362,2013-05-29,53.0,2013,5,29,2
26,839362,2013-05-30,72.0,2013,5,30,3
26,839362,2013-05-31,29.0,2013,5,31,4
26,839362,2013-06-01,189.0,2013,6,1,5
26,839362,2013-06-02,226.0,2013,6,2,6
26,839362,2013-06-03,97.0,2013,6,3,0
26,839362,2013-06-04,56.0,2013,6,4,1
26,839362,2013-06-05,73.0,2013,6,5,2
26,839362,2013-06-06,29.0,2013,6,6,3
26,839362,2013-06-07,22.0,2013,6,7,4
26,839362,2013-06-08,94.0,2013,6,8,5
26,839362,2013-06-09,150.0,2013,6,9,6
26,839362,2013-06-10,112.0,2013,6,10,0
26,839362,2013-06-11,34.0,2013,6,11,1
26,839362,2013-06-12,27.0,2013,6,12,2
26,839362,2013-06-13,26.0,2013,6,13,3
26,839362,2013-06-14,40.0,2013,6,14,4
26,839362,2013-06-15,100.0,2013,6,15,5
26,839362,2013-06-16,137.0,2013,6,16,6
26,839362,2013-06-17,102.0,2013,6,17,0
26,839362,2013-06-18,47.0,2013,6,18,1
26,839362,2013-06-19,47.0,2013,6,19,2
26,839362,2013-06-20,37.0,2013,6,20,3
26,839362,2013-06-21,25.0,2013,6,21,4
26,839362,2013-06-22,116.0,2013,6,22,5
26,839362,2013-06-23,191.0,2013,6,23,6
26,839362,2013-06-24,71.0,2013,6,24,0
26,839362,2013-06-25,31.0,2013,6,25,1
26,839362,2013-06-26,66.0,2013,6,26,2
26,839362,2013-06-27,39.0,2013,6,27,3
26,839362,2013-06-28,18.0,2013,6,28,4
26,839362,2013-06-29,114.0,2013,6,29,5
26,839362,2013-06-30,162.0,2013,6,30,6
26,839362,2013-07-01,127.0,2013,7,1,0
26,839362,2013-07-02,75.0,2013,7,2,1
26,839362,2013-07-03,38.0,2013,7,3,2
26,839362,2013-07-04,34.0,2013,7,4,3
26,839362,2013-07-05,25.0,2013,7,5,4
26,839362,2013-07-06,63.0,2013,7,6,5
26,839362,2013-07-07,273.0,2013,7,7,6
26,839362,2013-07-08,54.0,2013,7,8,0
26,839362,2013-07-09,23.0,2013,7,9,1
26,839362,2013-07-10,61.0,2013,7,10,2
26,839362,2013-07-11,54.0,2013,7,11,3
26,839362,2013-07-12,15.0,2013,7,12,4
26,839362,2013-07-13,89.0,2013,7,13,5
26,839362,2013-07-14,169.0,2013,7,14,6
26,839362,2013-07-15,86.0,2013,7,15,0
26,839362,2013-07-16,86.0,2013,7,16,1
26,839362,2013-07-17,80.0,2013,7,17,2
26,839362,2013-07-18,49.0,2013,7,18,3
26,839362,2013-07-19,47.0,2013,7,19,4
26,839362,2013-07-20,61.0,2013,7,20,5
26,839362,2013-07-21,195.0,2013,7,21,6
26,839362,2013-07-22,72.0,2013,7,22,0
26,839362,2013-07-23,39.0,2013,7,23,1
26,839362,2013-07-24,4.0,2013,7,24,2
26,839362,2013-07-25,42.0,2013,7,25,3
26,839362,2013-07-26,28.0,2013,7,26,4
26,839362,2013-07-27,72.0,2013,7,27,5
26,839362,2013-07-28,124.0,2013,7,28,6
26,839362,2013-07-29,72.0,2013,7,29,0
26,839362,2013-07-30,62.0,2013,7,30,1
26,839362,2013-07-31,56.0,2013,7,31,2
26,839362,2013-08-01,105.0,2013,8,1,3
26,839362,2013-08-02,31.0,2013,8,2,4
26,839362,2013-08-03,149.0,2013,8,3,5
26,839362,2013-08-04,197.0,2013,8,4,6
26,839362,2013-08-05,63.0,2013,8,5,0
26,839362,2013-08-06,87.0,2013,8,6,1
26,839362,2013-08-07,39.0,2013,8,7,2
26,839362,2013-08-08,33.0,2013,8,8,3
26,839362,2013-08-09,25.0,2013,8,9,4
26,839362,2013-08-10,58.0,2013,8,10,5
26,839362,2013-08-11,137.0,2013,8,11,6
26,839362,2013-08-12,60.0,2013,8,12,0
26,839362,2013-08-13,29.0,2013,8,13,1
26,839362,2013-08-14,22.0,2013,8,14,2
26,839362,2013-08-15,15.0,2013,8,15,3
26,839362,2013-08-16,41.0,2013,8,16,4
26,839362,2013-08-17,121.0,2013,8,17,5
26,839362,2013-08-18,177.0,2013,8,18,6
26,839362,2013-08-19,53.0,2013,8,19,0
26,839362,2013-08-20,73.0,2013,8,20,1
26,839362,2013-08-21,12.0,2013,8,21,2
26,839362,2013-08-22,17.0,2013,8,22,3
26,839362,2013-08-23,76.0,2013,8,23,4
26,839362,2013-08-24,81.0,2013,8,24,5
26,839362,2013-08-25,150.0,2013,8,25,6
26,839362,2013-08-26,42.0,2013,8,26,0
26,839362,2013-08-27,17.0,2013,8,27,1
26,839362,2013-08-28,29.0,2013,8,28,2
26,839362,2013-08-29,45.0,2013,8,29,3
26,839362,2013-08-30,34.0,2013,8,30,4
26,839362,2013-08-31,73.0,2013,8,31,5
26,839362,2013-09-01,189.0,2013,9,1,6
26,839362,2013-09-02,148.0,2013,9,2,0
26,839362,2013-09-03,64.0,2013,9,3,1
26,839362,2013-09-04,58.0,2013,9,4,2
26,839362,2013-09-05,14.0,2013,9,5,3
26,839362,2013-09-06,28.0,2013,9,6,4
26,839362,2013-09-07,79.0,2013,9,7,5
26,839362,2013-09-08,129.0,2013,9,8,6
26,839362,2013-09-09,48.0,2013,9,9,0
26,839362,2013-09-10,59.0,2013,9,10,1
26,839362,2013-09-11,53.0,2013,9,11,2
26,839362,2013-09-12,33.0,2013,9,12,3
26,839362,2013-09-13,16.0,2013,9,13,4
26,839362,2013-09-14,61.0,2013,9,14,5
26,839362,2013-09-15,163.0,2013,9,15,6
26,839362,2013-09-16,63.0,2013,9,16,0
26,839362,2013-09-17,49.0,2013,9,17,1
26,839362,2013-09-18,33.0,2013,9,18,2
26,839362,2013-09-19,19.0,2013,9,19,3
26,839362,2013-09-20,12.0,2013,9,20,4
26,839362,2013-09-21,54.0,2013,9,21,5
26,839362,2013-09-22,85.0,2013,9,22,6
26,839362,2013-09-23,47.0,2013,9,23,0
26,839362,2013-09-24,30.0,2013,9,24,1
26,839362,2013-09-25,24.0,2013,9,25,2
26,839362,2013-09-26,9.0,2013,9,26,3
26,839362,2013-09-27,11.0,2013,9,27,4
26,839362,2013-09-28,28.0,2013,9,28,5
26,839362,2013-09-29,35.0,2013,9,29,6
26,839362,2013-09-30,35.0,2013,9,30,0
26,839362,2013-10-01,32.0,2013,10,1,1
26,839362,2013-10-02,20.0,2013,10,2,2
26,839362,2013-10-03,9.0,2013,10,3,3
26,839362,2013-10-04,7.0,2013,10,4,4
26,839362,2013-10-05,18.0,2013,10,5,5
26,839362,2013-10-06,37.0,2013,10,6,6
26,839362,2013-10-07,43.0,2013,10,7,0
26,839362,2013-10-08,5.0,2013,10,8,1
26,839362,2013-10-09,10.0,2013,10,9,2
26,839362,2013-10-10,10.0,2013,10,10,3
26,839362,2013-10-11,38.0,2013,10,11,4
26,839362,2013-10-12,51.0,2013,10,12,5
26,839362,2013-10-13,53.0,2013,10,13,6
26,839362,2013-10-14,42.0,2013,10,14,0
26,839362,2013-10-15,63.0,2013,10,15,1
26,839362,2013-10-16,58.0,2013,10,16,2
26,839362,2013-10-17,18.0,2013,10,17,3
26,839362,2013-10-18,18.0,2013,10,18,4
26,839362,2013-10-19,31.0,2013,10,19,5
26,839362,2013-10-20,101.0,2013,10,20,6
26,839362,2013-10-21,40.0,2013,10,21,0
26,839362,2013-10-22,30.0,2013,10,22,1
26,839362,2013-10-23,35.0,2013,10,23,2
26,839362,2013-10-24,57.0,2013,10,24,3
26,839362,2013-10-25,30.0,2013,10,25,4
26,839362,2013-10-26,95.0,2013,10,26,5
26,839362,2013-10-27,104.0,2013,10,27,6
26,839362,2013-10-28,47.0,2013,10,28,0
26,839362,2013-10-29,46.0,2013,10,29,1
26,839362,2013-10-30,22.0,2013,10,30,2
26,839362,2013-10-31,17.0,2013,10,31,3
26,839362,2013-11-01,49.0,2013,11,1,4
26,839362,2013-11-02,64.0,2013,11,2,5
26,839362,2013-11-03,150.0,2013,11,3,6
26,839362,2013-11-04,60.0,2013,11,4,0
26,839362,2013-11-05,46.0,2013,11,5,1
26,839362,2013-11-06,63.0,2013,11,6,2
26,839362,2013-11-07,21.0,2013,11,7,3
26,839362,2013-11-08,21.0,2013,11,8,4
26,839362,2013-11-09,51.0,2013,11,9,5
26,839362,2013-11-10,79.0,2013,11,10,6
26,839362,2013-11-11,29.0,2013,11,11,0
26,839362,2013-11-12,24.0,2013,11,12,1
26,839362,2013-11-13,17.0,2013,11,13,2
26,839362,2013-11-14,9.0,2013,11,14,3
26,839362,2013-11-15,9.0,2013,11,15,4
26,839362,2013-11-16,157.0,2013,11,16,5
26,839362,2013-11-17,78.0,2013,11,17,6
26,839362,2013-11-18,59.0,2013,11,18,0
26,839362,2013-11-19,36.0,2013,11,19,1
26,839362,2013-11-20,13.0,2013,11,20,2
26,839362,2013-11-21,15.0,2013,11,21,3
26,839362,2013-11-22,9.0,2013,11,22,4
26,839362,2013-11-23,53.0,2013,11,23,5
26,839362,2013-11-24,85.0,2013,11,24,6
26,839362,2013-11-25,36.0,2013,11,25,0
26,839362,2013-11-26,33.0,2013,11,26,1
26,839362,2013-11-27,11.0,2013,11,27,2
26,839362,2013-11-28,14.0,2013,11,28,3
26,839362,2013-11-29,16.0,2013,11,29,4
26,839362,2013-11-30,67.0,2013,11,30,5
26,839362,2013-12-01,163.0,2013,12,1,6
26,839362,2013-12-02,66.0,2013,12,2,0
26,839362,2013-12-03,36.0,2013,12,3,1
26,839362,2013-12-04,44.0,2013,12,4,2
26,839362,2013-12-05,32.0,2013,12,5,3
26,839362,2013-12-06,20.0,2013,12,6,4
26,839362,2013-12-07,47.0,2013,12,7,5
26,839362,2013-12-08,109.0,2013,12,8,6
26,839362,2013-12-09,42.0,2013,12,9,0
26,839362,2013-12-10,466.0,2013,12,10,1
26,839362,2013-12-11,27.0,2013,12,11,2
26,839362,2013-12-12,10.0,2013,12,12,3
26,839362,2013-12-13,8.0,2013,12,13,4
26,839362,2013-12-14,86.0,2013,12,14,5
26,839362,2013-12-15,61.0,2013,12,15,6
26,839362,2013-12-16,42.0,2013,12,16,0
26,839362,2013-12-17,68.0,2013,12,17,1
26,839362,2013-12-18,37.0,2013,12,18,2
26,839362,2013-12-19,38.0,2013,12,19,3
26,839362,2013-12-20,14.0,2013,12,20,4
26,839362,2013-12-21,18.0,2013,12,21,5
26,839362,2013-12-22,29.0,2013,12,22,6
26,839362,2013-12-23,20.0,2013,12,23,0
26,839362,2013-12-24,44.0,2013,12,24,1
26,839362,2013-12-25,0.0,2013,12,25,2
26,839362,2013-12-26,19.0,2013,12,26,3
26,839362,2013-12-27,10.0,2013,12,27,4
26,839362,2013-12-28,47.0,2013,12,28,5
26,839362,2013-12-29,52.0,2013,12,29,6
26,839362,2013-12-30,58.0,2013,12,30,0
26,839362,2013-12-31,25.0,2013,12,31,1
26,839362,2014-01-01,0.0,2014,1,1,2
26,839362,2014-01-02,64.0,2014,1,2,3
26,839362,2014-01-03,53.0,2014,1,3,4
26,839362,2014-01-04,78.0,2014,1,4,5
26,839362,2014-01-05,84.0,2014,1,5,6
26,839362,2014-01-06,0.0,2014,1,6,0
26,839362,2014-01-07,0.0,2014,1,7,1
26,839362,2014-01-08,0.0,2014,1,8,2
26,839362,2014-01-09,0.0,2014,1,9,3
26,839362,2014-01-10,0.0,2014,1,10,4
26,839362,2014-01-11,0.0,2014,1,11,5
26,839362,2014-01-12,13.0,2014,1,12,6
26,839362,2014-01-13,45.0,2014,1,13,0
26,839362,2014-01-14,31.0,2014,1,14,1
26,839362,2014-01-15,35.0,2014,1,15,2
26,839362,2014-01-16,20.0,2014,1,16,3
26,839362,2014-01-17,52.0,2014,1,17,4
26,839362,2014-01-18,45.0,2014,1,18,5
26,839362,2014-01-19,106.0,2014,1,19,6
26,839362,2014-01-20,35.0,2014,1,20,0
26,839362,2014-01-21,109.0,2014,1,21,1
26,839362,2014-01-22,39.0,2014,1,22,2
26,839362,2014-01-23,39.0,2014,1,23,3
26,839362,2014-01-24,15.0,2014,1,24,4
26,839362,2014-01-25,54.0,2014,1,25,5
26,839362,2014-01-26,145.0,2014,1,26,6
26,839362,2014-01-27,38.0,2014,1,27,0
26,839362,2014-01-28,33.0,2014,1,28,1
26,839362,2014-01-29,20.0,2014,1,29,2
26,839362,2014-01-30,7.0,2014,1,30,3
26,839362,2014-01-31,31.0,2014,1,31,4
26,839362,2014-02-01,87.0,2014,2,1,5
26,839362,2014-02-02,138.0,2014,2,2,6
26,839362,2014-02-03,91.0,2014,2,3,0
26,839362,2014-02-04,60.0,2014,2,4,1
26,839362,2014-02-05,58.0,2014,2,5,2
26,839362,2014-02-06,27.0,2014,2,6,3
26,839362,2014-02-07,16.0,2014,2,7,4
26,839362,2014-02-08,44.0,2014,2,8,5
26,839362,2014-02-09,91.0,2014,2,9,6
26,839362,2014-02-10,21.0,2014,2,10,0
26,839362,2014-02-11,15.0,2014,2,11,1
26,839362,2014-02-12,23.0,2014,2,12,2
26,839362,2014-02-13,17.0,2014,2,13,3
26,839362,2014-02-14,55.0,2014,2,14,4
26,839362,2014-02-15,69.0,2014,2,15,5
26,839362,2014-02-16,88.0,2014,2,16,6
26,839362,2014-02-17,28.0,2014,2,17,0
26,839362,2014-02-18,36.0,2014,2,18,1
26,839362,2014-02-19,42.0,2014,2,19,2
26,839362,2014-02-20,1.0,2014,2,20,3
26,839362,2014-02-21,19.0,2014,2,21,4
26,839362,2014-02-22,23.0,2014,2,22,5
26,839362,2014-02-23,35.0,2014,2,23,6
26,839362,2014-02-24,16.0,2014,2,24,0
26,839362,2014-02-25,17.0,2014,2,25,1
26,839362,2014-02-26,27.0,2014,2,26,2
26,839362,2014-02-27,16.0,2014,2,27,3
26,839362,2014-02-28,15.0,2014,2,28,4
26,839362,2014-03-01,27.0,2014,3,1,5
26,839362,2014-03-02,37.0,2014,3,2,6
26,839362,2014-03-03,13.0,2014,3,3,0
26,839362,2014-03-04,13.0,2014,3,4,1
26,839362,2014-03-05,12.0,2014,3,5,2
26,839362,2014-03-06,4.0,2014,3,6,3
26,839362,2014-03-07,13.0,2014,3,7,4
26,839362,2014-03-08,10.0,2014,3,8,5
26,839362,2014-03-09,12.0,2014,3,9,6
26,839362,2014-03-10,24.0,2014,3,10,0
26,839362,2014-03-11,5.0,2014,3,11,1
26,839362,2014-03-12,23.0,2014,3,12,2
26,839362,2014-03-13,2.0,2014,3,13,3
26,839362,2014-03-14,8.0,2014,3,14,4
26,839362,2014-03-15,28.0,2014,3,15,5
26,839362,2014-03-16,27.0,2014,3,16,6
26,839362,2014-03-17,28.0,2014,3,17,0
26,839362,2014-03-18,7.0,2014,3,18,1
26,839362,2014-03-19,15.0,2014,3,19,2
26,839362,2014-03-20,1.0,2014,3,20,3
26,839362,2014-03-21,16.0,2014,3,21,4
26,839362,2014-03-22,8.0,2014,3,22,5
26,839362,2014-03-23,35.0,2014,3,23,6
26,839362,2014-03-24,15.0,2014,3,24,0
26,839362,2014-03-25,23.0,2014,3,25,1
26,839362,2014-03-26,15.0,2014,3,26,2
26,839362,2014-03-27,1.0,2014,3,27,3
26,839362,2014-03-28,4.0,2014,3,28,4
26,839362,2014-03-29,28.0,2014,3,29,5
26,839362,2014-03-30,48.0,2014,3,30,6
26,839362,2014-03-31,15.0,2014,3,31,0
27,215352,2013-01-02,2.0,2013,1,2,2
27,215352,2013-01-03,45.0,2013,1,3,3
27,215352,2013-01-04,34.0,2013,1,4,4
27,215352,2013-01-05,37.0,2013,1,5,5
27,215352,2013-01-06,15.0,2013,1,6,6
27,215352,2013-01-07,1.0,2013,1,7,0
27,215352,2013-01-08,32.0,2013,1,8,1
27,215352,2013-01-09,22.0,2013,1,9,2
27,215352,2013-01-10,8.0,2013,1,10,3
27,215352,2013-01-11,0.0,2013,1,11,4
27,215352,2013-01-12,30.0,2013,1,12,5
27,215352,2013-01-13,42.0,2013,1,13,6
27,215352,2013-01-14,56.0,2013,1,14,0
27,215352,2013-01-15,43.0,2013,1,15,1
27,215352,2013-01-16,33.0,2013,1,16,2
27,215352,2013-01-17,34.0,2013,1,17,3
27,215352,2013-01-18,19.0,2013,1,18,4
27,215352,2013-01-19,15.0,2013,1,19,5
27,215352,2013-01-20,80.0,2013,1,20,6
27,215352,2013-01-21,36.0,2013,1,21,0
27,215352,2013-01-22,27.0,2013,1,22,1
27,215352,2013-01-23,22.0,2013,1,23,2
27,215352,2013-01-24,4.0,2013,1,24,3
27,215352,2013-01-25,33.0,2013,1,25,4
27,215352,2013-01-26,19.0,2013,1,26,5
27,215352,2013-01-27,66.0,2013,1,27,6
27,215352,2013-01-28,25.0,2013,1,28,0
27,215352,2013-01-29,24.0,2013,1,29,1
27,215352,2013-01-30,16.0,2013,1,30,2
27,215352,2013-01-31,26.0,2013,1,31,3
27,215352,2013-02-01,17.0,2013,2,1,4
27,215352,2013-02-02,54.0,2013,2,2,5
27,215352,2013-02-03,18.0,2013,2,3,6
27,215352,2013-02-04,0.0,2013,2,4,0
27,215352,2013-02-05,0.0,2013,2,5,1
27,215352,2013-02-06,36.0,2013,2,6,2
27,215352,2013-02-07,16.0,2013,2,7,3
27,215352,2013-02-08,4.0,2013,2,8,4
27,215352,2013-02-09,23.0,2013,2,9,5
27,215352,2013-02-10,19.0,2013,2,10,6
27,215352,2013-02-11,13.0,2013,2,11,0
27,215352,2013-02-12,15.0,2013,2,12,1
27,215352,2013-02-13,10.0,2013,2,13,2
27,215352,2013-02-14,12.0,2013,2,14,3
27,215352,2013-02-15,18.0,2013,2,15,4
27,215352,2013-02-16,60.0,2013,2,16,5
27,215352,2013-02-17,21.0,2013,2,17,6
27,215352,2013-02-18,25.0,2013,2,18,0
